Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed Units,Surface Albedo Units,Version
NSRDB,204382,-,-,-,44.57,-123.22,-8,56,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,N/A,3.2.0
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo
2013,11,19,23,30,0,0,0,2,2,1000,358,0.8,0.13
2013,11,20,0,30,0,0,0,1,2,1000,358,0.7000000000000001,0.13
2013,11,20,1,30,0,0,0,0,1,1000,357,0.7000000000000001,0.13
2013,11,20,2,30,0,0,0,0,0,1000,357,0.7000000000000001,0.13
2013,11,20,3,30,0,0,0,0,0,1000,356,0.7000000000000001,0.13
2013,11,20,4,30,0,0,0,0,0,1000,356,0.8,0.13
2013,11,20,5,30,0,0,0,0,0,1000,357,0.8,0.13
2013,11,20,6,30,0,0,0,-1,0,1000,356,0.9,0.13
2013,11,20,7,30,102,11,13,-1,0,1000,356,1.4000000000000001,0.13
2013,11,20,8,30,506,51,139,-1,0,1000,0,2,0.13
2013,11,20,9,30,163,118,166,0,2,1000,4,2.3000000000000003,0.13
2013,11,20,10,30,518,112,310,0,4,1000,19,2.5,0.13
2013,11,20,11,30,817,85,434,0,5,1000,30,2.7,0.13
2013,11,20,12,30,447,144,335,0,6,1000,29,2.8000000000000003,0.13
2013,11,20,13,30,401,131,283,-1,6,1000,24,2.8000000000000003,0.13
2013,11,20,14,30,669,75,270,-1,5,1000,17,2.5,0.13
2013,11,20,15,30,232,57,96,-1,4,1000,14,2.1,0.13
2013,11,20,16,30,0,0,0,-2,3,1000,14,1.6,0.13
2013,11,20,17,30,0,0,0,-2,1,1010,12,1.3,0.13
2013,11,20,18,30,0,0,0,-3,0,1010,12,1.3,0.13
2013,11,20,19,30,0,0,0,-4,0,1010,11,1.3,0.13
2013,11,20,20,30,0,0,0,-5,-1,1010,10,1.2000000000000002,0.13
2013,11,20,21,30,0,0,0,-6,-2,1010,8,1.2000000000000002,0.13
2013,11,20,22,30,0,0,0,-6,-2,1010,6,1.1,0.13
2013,11,20,23,30,0,0,0,-7,-3,1010,5,1.1,0.13
2013,11,21,0,30,0,0,0,-8,-3,1010,7,1.2000000000000002,0.13
2013,11,21,1,30,0,0,0,-8,-3,1010,6,1.2000000000000002,0.13
2013,11,21,2,30,0,0,0,-8,-3,1010,4,1.4000000000000001,0.13
2013,11,21,3,30,0,0,0,-8,-3,1010,4,1.5,0.13
2013,11,21,4,30,0,0,0,-8,-3,1010,6,1.4000000000000001,0.13
2013,11,21,5,30,0,0,0,-8,-3,1010,8,1.3,0.13
2013,11,21,6,30,0,0,0,-8,-3,1010,6,1.3,0.13
2013,11,21,7,30,157,10,13,-8,-2,1010,4,1.7000000000000002,0.13
2013,11,21,8,30,611,44,148,-7,0,1010,3,2.2,0.13
2013,11,21,9,30,778,60,287,-6,1,1010,0,2.4000000000000004,0.13
2013,11,21,10,30,852,68,391,-5,4,1010,13,2.4000000000000004,0.13
2013,11,21,11,30,878,72,443,-5,6,1010,22,2.4000000000000004,0.13
2013,11,21,12,30,872,72,440,-4,7,1010,22,2.3000000000000003,0.13
2013,11,21,13,30,838,68,383,-3,8,1010,21,2.1,0.13
2013,11,21,14,30,765,58,278,-2,7,1010,12,1.6,0.13
2013,11,21,15,30,599,41,140,0,4,1010,8,1.2000000000000002,0.13
2013,11,21,16,30,0,0,0,-1,1,1010,10,1.1,0.13
2013,11,21,17,30,0,0,0,-3,0,1010,13,1,0.13
2013,11,21,18,30,0,0,0,-4,0,1010,21,0.9,0.13
2013,11,21,19,30,0,0,0,-4,-1,1010,27,0.9,0.13
2013,11,21,20,30,0,0,0,-5,-2,1010,30,0.8,0.13
2013,11,21,21,30,0,0,0,-5,-2,1010,34,0.8,0.13
2013,11,21,22,30,0,0,0,-5,-2,1010,38,0.8,0.13
2013,11,21,23,30,0,0,0,-5,-2,1010,37,0.8,0.13
2013,11,22,0,30,0,0,0,-5,-3,1010,36,0.8,0.13
2013,11,22,1,30,0,0,0,-5,-3,1010,42,0.8,0.13
2013,11,22,2,30,0,0,0,-5,-3,1010,46,0.8,0.13
2013,11,22,3,30,0,0,0,-5,-3,1010,42,0.8,0.13
2013,11,22,4,30,0,0,0,-5,-3,1010,43,0.7000000000000001,0.13
2013,11,22,5,30,0,0,0,-5,-3,1010,41,0.7000000000000001,0.13
2013,11,22,6,30,0,0,0,-5,-2,1010,35,0.8,0.13
2013,11,22,7,30,0,0,0,-5,-1,1010,36,1,0.13
2013,11,22,8,30,620,41,144,-4,0,1010,28,1.4000000000000001,0.13
2013,11,22,9,30,783,56,282,-3,2,1010,15,1.5,0.13
2013,11,22,10,30,853,64,384,-2,5,1010,21,1.5,0.13
2013,11,22,11,30,880,68,437,0,8,1010,15,1.6,0.13
2013,11,22,12,30,876,68,435,1,10,1010,18,1.7000000000000002,0.13
2013,11,22,13,30,847,63,379,2,10,1010,20,1.6,0.13
2013,11,22,14,30,770,55,274,3,9,1010,19,1.2000000000000002,0.13
2013,11,22,15,30,597,40,136,3,6,1010,26,0.9,0.13
2013,11,22,16,30,0,0,0,1,3,1010,33,1,0.13
2013,11,22,17,30,0,0,0,0,1,1010,35,1.1,0.13
2013,11,22,18,30,0,0,0,-1,1,1010,34,1.1,0.13
2013,11,22,19,30,0,0,0,-2,0,1010,37,1,0.13
2013,11,22,20,30,0,0,0,-2,0,1010,39,1,0.13
2013,11,22,21,30,0,0,0,-2,0,1010,40,1,0.13
2013,11,22,22,30,0,0,0,-3,0,1010,40,1,0.13
2013,11,22,23,30,0,0,0,-3,0,1010,39,1,0.13
2013,11,23,0,30,0,0,0,-3,0,1010,39,1,0.13
2013,11,23,1,30,0,0,0,-3,0,1010,35,1,0.13
2013,11,23,2,30,0,0,0,-3,0,1010,31,1,0.13
2013,11,23,3,30,0,0,0,-3,0,1010,29,1.1,0.13
2013,11,23,4,30,0,0,0,-3,0,1010,28,1,0.13
2013,11,23,5,30,0,0,0,-3,0,1010,29,1,0.13
2013,11,23,6,30,0,0,0,-3,0,1010,32,1,0.13
2013,11,23,7,30,0,0,0,-3,1,1010,32,0.9,0.13
2013,11,23,8,30,599,40,137,-1,3,1010,28,1.2000000000000002,0.13
2013,11,23,9,30,766,55,273,0,6,1000,16,1.6,0.13
2013,11,23,10,30,836,63,374,0,8,1000,11,1.7000000000000002,0.13
2013,11,23,11,30,863,67,426,2,11,1000,11,1.5,0.13
2013,11,23,12,30,858,67,424,4,13,1000,28,1.2000000000000002,0.13
2013,11,23,13,30,394,129,274,6,14,1000,38,1,0.13
2013,11,23,14,30,741,56,266,8,12,1000,30,0.8,0.13
2013,11,23,15,30,564,41,130,8,9,1000,26,0.8,0.13
2013,11,23,16,30,0,0,0,5,7,1000,30,0.9,0.13
2013,11,23,17,30,0,0,0,4,5,1000,38,1,0.13
2013,11,23,18,30,0,0,0,2,3,1000,44,0.9,0.13
2013,11,23,19,30,0,0,0,2,3,1000,45,0.9,0.13
2013,11,23,20,30,0,0,0,1,2,1000,46,0.8,0.13
2013,11,23,21,30,0,0,0,0,2,1000,47,0.8,0.13
2013,11,23,22,30,0,0,0,0,2,1000,56,0.9,0.13
2013,11,23,23,30,0,0,0,0,1,1000,67,0.9,0.13
2013,11,24,0,30,0,0,0,0,0,1000,70,0.9,0.13
2013,11,24,1,30,0,0,0,0,0,1000,72,0.8,0.13
2013,11,24,2,30,0,0,0,0,0,1000,75,0.8,0.13
2013,11,24,3,30,0,0,0,0,0,1000,80,0.8,0.13
2013,11,24,4,30,0,0,0,0,0,1000,83,0.7000000000000001,0.13
2013,11,24,5,30,0,0,0,0,0,1000,89,0.8,0.13
2013,11,24,6,30,0,0,0,0,0,1000,96,0.9,0.13
2013,11,24,7,30,0,0,0,-1,0,1000,98,1,0.13
2013,11,24,8,30,581,38,131,0,2,1000,99,1.1,0.13
2013,11,24,9,30,753,53,264,1,6,1000,98,0.8,0.13
2013,11,24,10,30,828,60,365,0,9,1000,113,0.6000000000000001,0.13
2013,11,24,11,30,860,63,418,0,11,1000,162,0.5,0.13
2013,11,24,12,30,859,63,418,0,12,1000,230,0.7000000000000001,0.13
2013,11,24,13,30,829,59,364,1,13,1000,274,0.9,0.13
2013,11,24,14,30,748,52,262,2,12,1000,283,0.7000000000000001,0.13
2013,11,24,15,30,571,38,128,5,10,1000,286,0.5,0.13
2013,11,24,16,30,0,0,0,2,8,1000,314,0.5,0.13
2013,11,24,17,30,0,0,0,1,7,1000,88,0.7000000000000001,0.13
2013,11,24,18,30,0,0,0,0,5,1000,119,1.1,0.13
2013,11,24,19,30,0,0,0,0,4,1000,128,1.3,0.13
2013,11,24,20,30,0,0,0,0,4,1000,132,1.3,0.13
2013,11,24,21,30,0,0,0,0,4,1000,134,1.3,0.13
2013,11,24,22,30,0,0,0,0,4,1000,134,1.4000000000000001,0.13
2013,11,24,23,30,0,0,0,-1,4,1000,134,1.4000000000000001,0.13
2013,11,25,0,30,0,0,0,-1,4,1000,132,1.4000000000000001,0.13
2013,11,25,1,30,0,0,0,-1,4,1010,132,1.4000000000000001,0.13
2013,11,25,2,30,0,0,0,-2,3,1010,131,1.4000000000000001,0.13
2013,11,25,3,30,0,0,0,-2,2,1010,128,1.4000000000000001,0.13
2013,11,25,4,30,0,0,0,-2,2,1010,125,1.3,0.13
2013,11,25,5,30,0,0,0,-3,2,1010,123,1.3,0.13
2013,11,25,6,30,0,0,0,-2,2,1010,122,1.3,0.13
2013,11,25,7,30,0,0,0,-3,2,1010,119,1.2000000000000002,0.13
2013,11,25,8,30,509,44,123,-1,4,1010,118,0.8,0.13
2013,11,25,9,30,689,63,255,2,7,1010,122,0.6000000000000001,0.13
2013,11,25,10,30,779,72,356,1,9,1010,125,0.5,0.13
2013,11,25,11,30,809,77,409,0,10,1010,95,0.30000000000000004,0.13
2013,11,25,12,30,806,78,408,1,11,1010,36,0.30000000000000004,0.13
2013,11,25,13,30,771,73,354,2,11,1010,1,0.30000000000000004,0.13
2013,11,25,14,30,689,63,254,4,10,1010,1,0.4,0.13
2013,11,25,15,30,303,49,96,5,8,1010,7,0.7000000000000001,0.13
2013,11,25,16,30,0,0,0,2,6,1010,22,1,0.13
2013,11,25,17,30,0,0,0,0,5,1010,37,1.1,0.13
2013,11,25,18,30,0,0,0,0,5,1010,51,1,0.13
2013,11,25,19,30,0,0,0,0,5,1010,60,0.9,0.13
2013,11,25,20,30,0,0,0,0,5,1010,62,0.9,0.13
2013,11,25,21,30,0,0,0,0,5,1000,58,0.8,0.13
2013,11,25,22,30,0,0,0,0,5,1000,55,0.8,0.13
2013,11,25,23,30,0,0,0,0,5,1000,59,0.8,0.13
2013,11,26,0,30,0,0,0,0,5,1000,76,0.8,0.13
2013,11,26,1,30,0,0,0,0,4,1000,106,1,0.13
2013,11,26,2,30,0,0,0,-1,3,1000,128,1.2000000000000002,0.13
2013,11,26,3,30,0,0,0,-1,3,1000,138,1.3,0.13
2013,11,26,4,30,0,0,0,-1,2,1000,145,1.2000000000000002,0.13
2013,11,26,5,30,0,0,0,-1,2,1000,148,1.2000000000000002,0.13
2013,11,26,6,30,0,0,0,-2,1,1000,149,1.2000000000000002,0.13
2013,11,26,7,30,0,0,0,-2,2,1000,147,1,0.13
2013,11,26,8,30,182,53,81,0,4,1000,144,0.8,0.13
2013,11,26,9,30,56,107,123,1,6,1000,142,0.9,0.13
2013,11,26,10,30,285,140,243,2,9,1000,140,1.1,0.13
2013,11,26,11,30,282,163,278,2,10,1000,136,0.9,0.13
2013,11,26,12,30,25,156,166,3,11,1000,135,0.7000000000000001,0.13
2013,11,26,13,30,233,146,231,4,11,1000,151,0.5,0.13
2013,11,26,14,30,0,55,55,4,10,1000,144,0.5,0.13
2013,11,26,15,30,260,51,91,5,8,1000,108,0.7000000000000001,0.13
2013,11,26,16,30,0,0,0,3,6,1000,104,0.9,0.13
2013,11,26,17,30,0,0,0,2,5,1000,102,1,0.13
2013,11,26,18,30,0,0,0,1,4,1000,102,1,0.13
2013,11,26,19,30,0,0,0,0,4,1000,103,1.1,0.13
2013,11,26,20,30,0,0,0,0,4,1000,102,1.1,0.13
2013,11,26,21,30,0,0,0,0,4,1000,98,1,0.13
2013,11,26,22,30,0,0,0,0,4,1000,94,0.9,0.13
2013,11,26,23,30,0,0,0,0,4,1000,96,0.9,0.13
2013,11,27,0,30,0,0,0,1,4,1000,105,0.8,0.13
2013,11,27,1,30,0,0,0,1,4,1000,110,0.8,0.13
2013,11,27,2,30,0,0,0,1,3,1000,110,0.8,0.13
2013,11,27,3,30,0,0,0,1,3,1000,109,0.8,0.13
2013,11,27,4,30,0,0,0,1,3,1000,106,0.9,0.13
2013,11,27,5,30,0,0,0,1,3,1000,103,0.9,0.13
2013,11,27,6,30,0,0,0,0,3,1000,99,1,0.13
2013,11,27,7,30,0,0,0,0,4,1000,97,0.9,0.13
2013,11,27,8,30,524,39,117,1,6,1000,97,0.6000000000000001,0.13
2013,11,27,9,30,119,108,140,5,9,1000,88,0.5,0.13
2013,11,27,10,30,258,142,235,4,11,1000,65,0.5,0.13
2013,11,27,11,30,799,72,395,4,12,990,49,0.4,0.13
2013,11,27,12,30,794,74,395,5,12,990,36,0.4,0.13
2013,11,27,13,30,354,130,258,6,12,990,25,0.4,0.13
2013,11,27,14,30,274,100,175,7,11,990,25,0.4,0.13
2013,11,27,15,30,0,44,44,8,10,990,28,0.6000000000000001,0.13
2013,11,27,16,30,0,0,0,7,8,990,29,0.7000000000000001,0.13
2013,11,27,17,30,0,0,0,6,7,990,33,0.7000000000000001,0.13
2013,11,27,18,30,0,0,0,6,7,990,37,0.7000000000000001,0.13
2013,11,27,19,30,0,0,0,4,6,990,39,0.8,0.13
2013,11,27,20,30,0,0,0,4,6,990,42,0.8,0.13
2013,11,27,21,30,0,0,0,4,5,1000,45,0.8,0.13
2013,11,27,22,30,0,0,0,4,5,1000,46,0.8,0.13
2013,11,27,23,30,0,0,0,4,5,1000,46,0.8,0.13
2013,11,28,0,30,0,0,0,4,4,1000,46,0.9,0.13
2013,11,28,1,30,0,0,0,2,4,1000,49,0.9,0.13
2013,11,28,2,30,0,0,0,2,3,1000,57,0.9,0.13
2013,11,28,3,30,0,0,0,2,3,1000,62,0.9,0.13
2013,11,28,4,30,0,0,0,2,3,1000,64,0.9,0.13
2013,11,28,5,30,0,0,0,1,2,1000,63,0.9,0.13
2013,11,28,6,30,0,0,0,1,2,1000,60,0.9,0.13
2013,11,28,7,30,0,0,0,1,4,1000,54,0.8,0.13
2013,11,28,8,30,16,51,53,2,6,1000,52,0.7000000000000001,0.13
2013,11,28,9,30,234,101,164,4,9,1000,37,0.8,0.13
2013,11,28,10,30,742,73,337,4,11,1000,14,1,0.13
2013,11,28,11,30,784,77,391,4,12,1000,5,1,0.13
2013,11,28,12,30,788,76,392,5,12,1000,5,1,0.13
2013,11,28,13,30,776,66,344,6,13,1000,360,0.9,0.13
2013,11,28,14,30,695,57,246,6,12,1000,350,0.7000000000000001,0.13
2013,11,28,15,30,513,40,116,8,9,1000,346,0.7000000000000001,0.13
2013,11,28,16,30,0,0,0,6,7,1000,354,1,0.13
2013,11,28,17,30,0,0,0,4,6,1000,7,1,0.13
2013,11,28,18,30,0,0,0,4,6,1000,22,0.9,0.13
2013,11,28,19,30,0,0,0,4,6,1000,35,0.7000000000000001,0.13
2013,11,28,20,30,0,0,0,3,6,1000,30,0.5,0.13
2013,11,28,21,30,0,0,0,3,6,1000,11,0.30000000000000004,0.13
2013,11,28,22,30,0,0,0,3,6,1000,40,0.2,0.13
2013,11,28,23,30,0,0,0,3,5,1000,208,0.30000000000000004,0.13
2013,11,29,0,30,0,0,0,3,5,1000,261,0.5,0.13
2013,11,29,1,30,0,0,0,2,4,1000,289,0.30000000000000004,0.13
2013,11,29,2,30,0,0,0,2,4,1000,359,0.2,0.13
2013,11,29,3,30,0,0,0,2,3,1000,59,0.30000000000000004,0.13
2013,11,29,4,30,0,0,0,2,3,1000,85,0.5,0.13
2013,11,29,5,30,0,0,0,1,2,1000,121,0.6000000000000001,0.13
2013,11,29,6,30,0,0,0,0,2,1010,139,0.7000000000000001,0.13
2013,11,29,7,30,0,0,0,0,2,1010,155,0.8,0.13
2013,11,29,8,30,0,28,28,0,2,1010,169,0.6000000000000001,0.13
2013,11,29,9,30,112,105,135,1,3,1010,203,0.30000000000000004,0.13
2013,11,29,10,30,210,143,217,2,4,1010,301,0.30000000000000004,0.13
2013,11,29,11,30,202,167,248,2,5,1010,350,0.7000000000000001,0.13
2013,11,29,12,30,68,166,193,2,6,1010,347,1,0.13
2013,11,29,13,30,102,148,184,3,6,1010,341,0.9,0.13
2013,11,29,14,30,20,100,106,4,5,1010,338,0.6000000000000001,0.13
2013,11,29,15,30,0,19,19,4,5,1010,349,0.5,0.13
2013,11,29,16,30,0,0,0,3,5,1010,14,0.5,0.13
2013,11,29,17,30,0,0,0,3,5,1010,48,0.4,0.13
2013,11,29,18,30,0,0,0,3,5,1010,53,0.30000000000000004,0.13
2013,11,29,19,30,0,0,0,2,5,1010,1,0.30000000000000004,0.13
2013,11,29,20,30,0,0,0,3,5,1010,357,0.4,0.13
2013,11,29,21,30,0,0,0,3,4,1010,342,0.5,0.13
2013,11,29,22,30,0,0,0,2,4,1010,322,0.7000000000000001,0.13
2013,11,29,23,30,0,0,0,2,3,1010,316,0.7000000000000001,0.13
2013,11,30,0,30,0,0,0,2,3,1010,325,0.5,0.13
2013,11,30,1,30,0,0,0,2,4,1010,326,0.30000000000000004,0.13
2013,11,30,2,30,0,0,0,2,4,1010,272,0.30000000000000004,0.13
2013,11,30,3,30,0,0,0,2,4,1010,254,0.4,0.13
2013,11,30,4,30,0,0,0,2,3,1010,194,0.4,0.13
2013,11,30,5,30,0,0,0,2,3,1010,169,0.4,0.13
2013,11,30,6,30,0,0,0,2,3,1010,174,0.5,0.13
2013,11,30,7,30,0,0,0,2,3,1010,181,0.8,0.13
2013,11,30,8,30,0,37,37,2,4,1010,183,0.9,0.13
2013,11,30,9,30,42,100,112,3,5,1010,180,0.9,0.13
2013,11,30,10,30,107,145,183,4,7,1010,191,0.9,0.13
2013,11,30,11,30,297,155,273,5,9,1010,220,0.9,0.13
2013,11,30,12,30,89,167,203,5,9,1010,233,0.8,0.13
2013,11,30,13,30,0,121,121,6,9,1010,234,0.7000000000000001,0.13
2013,11,30,14,30,21,99,105,7,9,1010,232,0.5,0.13
2013,11,30,15,30,92,53,67,7,8,1010,210,0.6000000000000001,0.13
2013,11,30,16,30,0,0,0,9,10,980,183,1.3,0.14
2013,11,30,17,30,0,0,0,8,9,980,205,2,0.14
2013,11,30,18,30,0,0,0,7,8,980,224,3,0.14
2013,11,30,19,30,0,0,0,4,6,980,243,3.3000000000000003,0.14
2013,11,30,20,30,0,0,0,4,6,990,243,2.7,0.14
2013,11,30,21,30,0,0,0,4,5,990,232,1.8,0.14
2013,11,30,22,30,0,0,0,4,5,990,213,1.2000000000000002,0.14
2013,11,30,23,30,0,0,0,4,5,990,198,0.9,0.14
1998,12,1,0,30,0,0,0,4,5,990,197,1,0.14
1998,12,1,1,30,0,0,0,4,5,990,201,1.2000000000000002,0.14
1998,12,1,2,30,0,0,0,4,5,990,201,1.2000000000000002,0.14
1998,12,1,3,30,0,0,0,4,4,990,191,1.2000000000000002,0.14
1998,12,1,4,30,0,0,0,4,4,990,186,1.4000000000000001,0.14
1998,12,1,5,30,0,0,0,4,5,990,187,1.8,0.14
1998,12,1,6,30,0,0,0,4,6,990,187,2.3000000000000003,0.14
1998,12,1,7,30,0,0,0,4,6,990,184,2.8000000000000003,0.14
1998,12,1,8,30,0,23,23,5,6,990,180,3.2,0.14
1998,12,1,9,30,0,29,29,6,7,990,181,3.6,0.14
1998,12,1,10,30,0,91,91,6,7,990,186,4,0.14
1998,12,1,11,30,0,86,86,6,7,990,190,4.3,0.14
1998,12,1,12,30,0,43,43,6,7,990,192,4.4,0.14
1998,12,1,13,30,0,48,48,6,8,990,194,4.4,0.14
1998,12,1,14,30,0,53,53,6,8,990,195,4.3,0.14
1998,12,1,15,30,0,35,35,6,8,990,195,4.2,0.14
1998,12,1,16,30,0,0,0,7,8,990,195,4.2,0.14
1998,12,1,17,30,0,0,0,7,8,990,195,4.1000000000000005,0.14
1998,12,1,18,30,0,0,0,7,9,990,194,4.1000000000000005,0.14
1998,12,1,19,30,0,0,0,8,9,990,196,4,0.14
1998,12,1,20,30,0,0,0,8,9,990,200,4,0.14
1998,12,1,21,30,0,0,0,8,9,990,202,4.1000000000000005,0.14
1998,12,1,22,30,0,0,0,8,10,990,202,4.3,0.14
1998,12,1,23,30,0,0,0,8,10,990,202,4.3,0.14
1998,12,2,0,30,0,0,0,9,10,990,205,3.9000000000000004,0.14
1998,12,2,1,30,0,0,0,9,10,990,215,3.3000000000000003,0.14
1998,12,2,2,30,0,0,0,9,10,990,231,2.8000000000000003,0.14
1998,12,2,3,30,0,0,0,8,9,990,250,2.6,0.14
1998,12,2,4,30,0,0,0,7,8,990,252,2.4000000000000004,0.14
1998,12,2,5,30,0,0,0,7,7,990,243,2.2,0.14
1998,12,2,6,30,0,0,0,6,7,990,231,2.2,0.14
1998,12,2,7,30,0,0,0,6,7,990,221,2.2,0.14
1998,12,2,8,30,0,2,2,6,7,990,217,2.3000000000000003,0.14
1998,12,2,9,30,0,56,56,7,8,990,217,2.4000000000000004,0.14
1998,12,2,10,30,0,11,11,7,8,990,220,2.6,0.14
1998,12,2,11,30,0,56,56,7,8,990,226,2.7,0.14
1998,12,2,12,30,0,16,16,7,8,990,232,2.8000000000000003,0.14
1998,12,2,13,30,0,38,38,6,8,990,237,2.6,0.14
1998,12,2,14,30,0,47,47,6,7,990,236,2.3000000000000003,0.14
1998,12,2,15,30,0,8,8,6,7,990,236,1.8,0.14
1998,12,2,16,30,0,0,0,4,6,990,236,1.3,0.14
1998,12,2,17,30,0,0,0,4,5,1000,236,1,0.14
1998,12,2,18,30,0,0,0,4,5,1000,238,0.8,0.14
1998,12,2,19,30,0,0,0,4,4,1000,233,0.6000000000000001,0.14
1998,12,2,20,30,0,0,0,4,4,1000,223,0.6000000000000001,0.14
1998,12,2,21,30,0,0,0,2,4,1000,220,0.6000000000000001,0.14
1998,12,2,22,30,0,0,0,2,4,1000,222,0.6000000000000001,0.14
1998,12,2,23,30,0,0,0,2,4,1000,228,0.5,0.14
1998,12,3,0,30,0,0,0,2,4,1000,236,0.5,0.14
1998,12,3,1,30,0,0,0,2,3,1000,242,0.6000000000000001,0.14
1998,12,3,2,30,0,0,0,2,3,1000,246,0.6000000000000001,0.14
1998,12,3,3,30,0,0,0,2,2,1000,243,0.6000000000000001,0.14
1998,12,3,4,30,0,0,0,1,2,1000,233,0.6000000000000001,0.14
1998,12,3,5,30,0,0,0,1,2,1000,226,0.7000000000000001,0.14
1998,12,3,6,30,0,0,0,1,2,1000,226,0.7000000000000001,0.14
1998,12,3,7,30,0,0,0,2,2,1000,220,0.7000000000000001,0.14
1998,12,3,8,30,320,49,91,2,3,1000,208,1,0.14
1998,12,3,9,30,41,97,108,2,4,1000,199,1.5,0.14
1998,12,3,10,30,0,66,66,3,4,1000,198,1.6,0.14
1998,12,3,11,30,310,151,272,3,5,1000,202,1.7000000000000002,0.14
1998,12,3,12,30,215,163,247,3,5,1000,204,1.6,0.14
1998,12,3,13,30,159,145,200,3,5,1000,206,1.4000000000000001,0.14
1998,12,3,14,30,612,69,231,3,5,1000,207,0.9,0.14
1998,12,3,15,30,135,51,71,2,4,1000,210,0.6000000000000001,0.14
1998,12,3,16,30,0,0,0,2,3,1000,216,0.6000000000000001,0.14
1998,12,3,17,30,0,0,0,2,2,1000,222,0.7000000000000001,0.14
1998,12,3,18,30,0,0,0,2,2,1000,229,0.7000000000000001,0.14
1998,12,3,19,30,0,0,0,2,3,1000,234,0.6000000000000001,0.14
1998,12,3,20,30,0,0,0,2,3,1000,232,0.5,0.14
1998,12,3,21,30,0,0,0,2,3,1000,226,0.5,0.14
1998,12,3,22,30,0,0,0,2,3,1000,224,0.5,0.14
1998,12,3,23,30,0,0,0,2,3,1000,224,0.4,0.14
1998,12,4,0,30,0,0,0,2,3,1000,242,0.4,0.14
1998,12,4,1,30,0,0,0,2,3,1000,262,0.5,0.14
1998,12,4,2,30,0,0,0,2,3,1000,276,0.5,0.14
1998,12,4,3,30,0,0,0,2,3,1000,285,0.6000000000000001,0.14
1998,12,4,4,30,0,0,0,2,2,1000,294,0.6000000000000001,0.14
1998,12,4,5,30,0,0,0,1,2,1000,301,0.5,0.14
1998,12,4,6,30,0,0,0,1,3,1000,300,0.5,0.14
1998,12,4,7,30,0,0,0,1,3,1000,288,0.4,0.14
1998,12,4,8,30,358,45,91,2,3,1000,263,0.5,0.14
1998,12,4,9,30,593,68,217,2,4,1000,253,0.7000000000000001,0.14
1998,12,4,10,30,705,78,317,3,5,1000,259,0.8,0.14
1998,12,4,11,30,755,82,373,3,5,1000,262,0.9,0.14
1998,12,4,12,30,767,79,377,3,6,1000,265,1,0.14
1998,12,4,13,30,201,141,211,3,6,1000,270,0.9,0.14
1998,12,4,14,30,11,95,98,3,5,1000,273,0.7000000000000001,0.14
1998,12,4,15,30,0,3,3,3,4,1000,275,0.5,0.14
1998,12,4,16,30,0,0,0,2,3,1010,258,0.6000000000000001,0.87
1998,12,4,17,30,0,0,0,1,3,1010,238,0.6000000000000001,0.87
1998,12,4,18,30,0,0,0,1,2,1010,206,0.7000000000000001,0.87
1998,12,4,19,30,0,0,0,0,1,1010,193,0.8,0.87
1998,12,4,20,30,0,0,0,0,0,1010,187,0.8,0.87
1998,12,4,21,30,0,0,0,0,0,1010,183,0.8,0.87
1998,12,4,22,30,0,0,0,0,0,1000,180,0.8,0.87
1998,12,4,23,30,0,0,0,0,0,1000,174,1,0.87
1998,12,5,0,30,0,0,0,0,0,1000,176,1.4000000000000001,0.87
1998,12,5,1,30,0,0,0,0,0,1000,173,1.5,0.87
1998,12,5,2,30,0,0,0,0,0,1000,160,1.6,0.87
1998,12,5,3,30,0,0,0,-1,0,1000,159,1.6,0.87
1998,12,5,4,30,0,0,0,-1,0,1000,160,1.6,0.87
1998,12,5,5,30,0,0,0,-1,0,1000,163,1.6,0.87
1998,12,5,6,30,0,0,0,-1,0,1000,172,1.9000000000000001,0.87
1998,12,5,7,30,0,0,0,-1,0,990,171,2.6,0.87
1998,12,5,8,30,0,17,17,0,0,990,169,3.3000000000000003,0.87
1998,12,5,9,30,0,8,8,0,1,990,176,3.8000000000000003,0.87
1998,12,5,10,30,0,21,21,0,2,990,183,4.3,0.87
1998,12,5,11,30,0,24,24,1,2,990,193,4,0.87
1998,12,5,12,30,0,14,14,1,2,990,208,3.1,0.87
1998,12,5,13,30,0,27,27,1,2,990,226,2.3000000000000003,0.87
1998,12,5,14,30,0,23,23,2,2,990,237,2,0.87
1998,12,5,15,30,61,77,85,2,2,990,244,2,0.87
1998,12,5,16,30,0,0,0,2,3,990,250,1.9000000000000001,0.87
1998,12,5,17,30,0,0,0,2,3,990,254,1.9000000000000001,0.87
1998,12,5,18,30,0,0,0,2,3,990,268,1.8,0.87
1998,12,5,19,30,0,0,0,1,2,990,276,1.3,0.87
1998,12,5,20,30,0,0,0,1,2,990,262,1,0.87
1998,12,5,21,30,0,0,0,1,2,1000,244,1,0.87
1998,12,5,22,30,0,0,0,1,2,1000,243,1,0.87
1998,12,5,23,30,0,0,0,1,2,1000,242,0.9,0.87
1998,12,6,0,30,0,0,0,1,2,1000,244,0.8,0.87
